73.1,6.86,135.56,95.84,2.08,53.35,77.0
74.46,6.86,137.98,96.91,3.12,54.56,78.8
73.1,6.86,137.98,97.97,3.12,64.26,78.8
74.46,6.86,140.4,100.1,3.12,65.47,78.8
73.1,6.86,136.77,96.91,3.12,65.47,78.8
74.46,6.86,139.19,99.04,3.12,66.69,78.8
73.1,6.86,137.98,96.91,3.12,66.69,78.8
74.46,6.86,139.19,99.04,3.12,66.69,78.8
73.1,6.86,137.98,97.97,3.12,66.69,78.8
74.46,6.86,140.4,99.04,3.12,67.9,80.6
73.1,6.86,137.98,97.97,3.12,65.47,78.8
74.46,6.86,140.4,100.1,3.12,67.9,80.6
73.1,6.86,137.98,97.97,3.12,65.47,78.8
74.46,6.86,140.4,100.1,3.12,66.69,78.8
73.1,6.86,137.98,97.97,3.12,64.26,80.6
74.46,6.86,140.4,99.04,3.12,65.47,80.6
74.46,6.86,139.19,97.97,3.12,64.26,78.8
74.46,6.86,140.4,99.04,3.12,65.47,80.6
74.46,6.86,137.98,97.97,3.12,59.41,78.8
75.81,6.86,140.4,100.1,3.12,60.62,80.6
