73.1,6.86,136.77,95.84,2.08,52.14,78.8
74.46,6.86,137.98,97.97,3.12,53.35,78.8
74.46,6.86,139.19,97.97,3.12,53.35,80.6
73.1,6.86,137.98,96.91,3.12,52.14,78.8
74.46,6.86,140.4,97.97,3.12,53.35,80.6
74.46,6.86,140.4,97.97,3.12,53.35,80.6
73.1,6.86,136.77,95.84,2.08,52.14,80.6
74.46,6.86,140.4,99.04,3.12,53.35,80.6
74.46,6.86,140.4,99.04,3.12,53.35,80.6
74.46,6.86,139.19,97.97,3.12,52.14,80.6
74.46,6.86,139.19,97.97,3.12,52.14,84.2
75.81,6.86,140.4,99.04,3.12,53.35,86.0
74.46,6.86,137.98,96.91,3.12,52.14,84.2
74.46,6.86,139.19,97.97,3.12,52.14,86.0
74.46,6.86,140.4,99.04,3.12,53.35,84.2
73.1,6.86,137.98,96.91,3.12,52.14,84.2
74.46,6.86,140.4,97.97,3.12,53.35,84.2
75.81,6.86,141.61,99.04,3.12,53.35,84.2
74.46,6.86,139.19,97.97,3.12,53.35,84.2
74.46,6.86,140.4,99.04,3.12,53.35,84.2
75.81,6.86,140.4,99.04,3.12,54.56,84.2
74.46,6.86,139.19,97.97,3.12,53.35,84.2
75.81,6.86,141.61,100.1,3.12,54.56,84.2
74.46,6.86,140.4,99.04,3.12,54.56,84.2
74.46,6.86,137.98,96.91,3.12,53.35,84.2
75.81,6.86,140.4,99.04,3.12,54.56,84.2
75.81,6.86,141.61,99.04,3.12,53.35,84.2
74.46,6.86,137.98,97.97,3.12,53.35,84.2
75.81,6.86,140.4,99.04,3.12,53.35,84.2
75.81,6.86,141.61,99.04,3.12,53.35,84.2
74.46,6.86,139.19,97.97,3.12,53.35,84.2
75.81,6.86,140.4,99.04,3.12,54.56,84.2
74.46,6.86,140.4,99.04,3.12,53.35,84.2
74.46,6.86,137.98,96.91,2.08,53.35,84.2
74.46,6.86,140.4,99.04,3.12,53.35,84.2
74.46,6.86,140.4,99.04,3.12,53.35,84.2
74.46,6.86,139.19,97.97,3.12,53.35,82.4
74.46,6.86,140.4,99.04,3.12,53.35,84.2
74.46,6.86,140.4,99.04,3.12,53.35,84.2
74.46,6.86,137.98,96.91,3.12,53.35,82.4
75.81,6.86,140.4,99.04,3.12,54.56,82.4
75.81,6.86,140.4,99.04,3.12,53.35,82.4
74.46,6.86,137.98,96.91,3.12,53.35,82.4
75.81,6.86,141.61,99.04,3.12,54.56,82.4
74.46,6.86,140.4,99.04,3.12,53.35,82.4
