189.52,9.14,393.36,397.22,9.37,516.51,78.8
208.47,10.28,430.88,439.82,11.46,586.84,78.8
190.88,9.14,395.78,399.35,9.37,520.15,80.6
194.94,10.28,404.25,407.87,11.46,531.06,80.6
192.23,9.14,398.2,402.55,9.37,523.79,80.6
194.94,10.28,405.46,408.94,11.46,532.28,80.6
192.23,9.14,399.41,403.61,9.37,523.79,80.6
196.29,10.28,407.88,412.13,11.46,535.91,80.6
193.58,9.14,400.62,403.61,9.37,525.0,80.6
196.29,10.28,407.88,412.13,11.46,535.91,80.6
193.58,9.14,400.62,404.68,9.37,526.21,80.6
197.64,10.28,409.09,412.13,11.46,535.91,80.6
192.23,9.14,400.62,404.68,9.37,526.21,80.6
197.64,10.28,407.88,412.13,11.46,537.13,80.6
192.23,9.14,399.41,403.61,9.37,525.0,80.6
197.64,10.28,409.09,413.2,11.46,537.13,80.6
193.58,9.14,400.62,404.68,9.37,526.21,80.6
196.29,10.28,407.88,411.07,11.46,534.7,80.6
194.94,10.28,403.04,406.81,10.41,528.64,80.6
197.64,10.28,409.09,413.2,11.46,537.13,82.4
193.58,9.14,400.62,404.68,9.37,527.43,80.6
196.29,10.28,407.88,412.13,11.46,534.7,80.6
193.58,10.28,401.83,405.74,9.37,527.43,82.4
197.64,10.28,410.31,414.26,11.46,538.34,80.6
192.23,9.14,400.62,403.61,9.37,526.21,80.6
197.64,10.28,407.88,411.07,11.46,535.91,82.4
193.58,9.14,401.83,405.74,9.37,527.43,80.6
197.64,10.28,409.09,413.2,11.46,538.34,80.6
193.58,9.14,401.83,405.74,9.37,527.43,80.6
197.64,10.28,407.88,412.13,11.46,535.91,82.4
