242.32,11.43,476.87,488.81,14.58,715.36,93.2
223.37,11.43,438.14,443.02,14.58,628.06,93.2
212.54,11.43,419.99,419.59,14.58,578.35,95.0
246.38,12.57,486.56,498.39,16.66,709.3,95.0
242.32,12.57,472.03,483.48,16.66,700.81,95.0
232.84,11.43,455.09,463.25,15.62,668.07,95.0
208.47,11.43,407.88,405.74,13.54,561.38,95.0
208.47,11.43,404.25,402.55,13.54,562.59,95.0
197.64,10.28,387.31,383.38,12.5,521.36,95.0
234.19,12.57,456.3,462.19,15.62,655.95,95.0
223.37,11.43,433.3,437.69,14.58,617.15,95.0
234.19,11.43,455.09,462.19,15.62,658.37,95.0
167.86,10.28,320.74,305.64,10.41,395.27,95.0
180.05,10.28,349.79,337.59,11.46,444.98,96.8
280.22,13.71,541.02,559.1,19.79,831.76,95.0
